c1	c2	c3	c4	c5	c6
-0.291690735	-216.4691888	20.26115865	-45.11557141	-0.430964397	0.735966637
-0.436455467	-259.4857265	35.41269232	-36.61631331	-0.166619213	0.298338977
1.24322043	-116.4982467	41.64464445	-70.43582812	-0.160403196	0.589353428
1.533114137	-444.0065342	135.0461092	-26.31622748	-0.204044508	0.435102973
-0.767203091	-69.31034772	31.65128307	-56.37418796	0.417067298	0.415626539
0.181422561	-142.5144218	16.59355082	-67.72535063	-0.078651137	0.4091541
0.681496929	-153.4831338	36.44865761	-30.68458639	-0.228096871	2.007064332
-0.784692259	-156.518838	44.6139502	-36.86703478	-0.143810817	0.372134491
-0.765520851	-70.68691597	44.47978343	-12.47260515	-0.171782951	0.313711791
-0.209447125	-81.95378792	67.97951477	-25.14938945	-0.123854045	0.246591786
-0.630368054	-76.86507882	18.08973402	-2.822062028	-0.134174548	1.465183731
-0.142588212	-171.3676052	27.61434068	-21.31301539	-0.228800465	1.166436198
0.07881827	-68.47202645	19.17201388	-11.77357581	-0.163012382	0.409703836
-0.525963003	-99.46243454	25.01850532	-15.0105206	-0.46215558	0.669580388
2.555125642	-100.2401954	29.49517644	-22.80535318	-0.132086978	0.307582287
5.024345382	-250.3698681	34.54889953	-25.6911963	-0.276481006	2.051761433
4.940859645	-77.91445714	21.23486521	-116.9969903	-0.08163052	0.42159753
-0.251624621	-103.1058735	44.83769947	-19.41899241	-21.34320793	0.419000359
-0.739195964	-359.8636778	62.89665566	-38.34702935	-0.277158923	0.346680798
-0.469927416	-101.522642	20.43738178	-0.151354109	-0.133758872	0.344477713
0.185652987	-473.7147756	45.09199583	-28.84988781	-0.153130032	0.473477667
-0.350501145	-295.4113043	52.05815125	-26.77981395	-0.309448367	2.899495142
-0.25843989	-164.0188505	44.20569812	-15.47343753	-0.49759716	0.429159553
-0.128413842	-734.1908655	28.67914385	-56.73350049	-0.184045903	0.420446843
0.755056094	-561.5094602	40.94301075	-18.59525589	-0.201731756	6.563838435
0.026281687	-27.2694687	55.97426962	-34.74045752	2.696553745	0.320101761
0.517054872	-97.34337857	10.80089209	-31.57666871	-0.195938078	0.474295089
0.635389571	-123.5583842	7.275266137	-47.99738316	-0.179510946	1.131731797
-0.614412714	-28.85003079	71.09013093	-17.30541014	-0.181022368	0.439904659
0.868005632	-113.6261794	131.1019092	-63.94296111	-0.544974312	0.338268342
1.191047518	-178.0714977	66.44062857	-3.383348292	-0.155559708	0.387049002
-0.836923008	-512.6625377	16.48426297	-46.29869671	-0.109460562	0.627094127
-0.749238495	-79.35057504	16.34163783	-37.94859472	-0.157017689	0.229328219
0.773657258	-308.9842259	65.61487231	-3.863075652	-0.627653961	0.551440012
-0.550167017	-90.97076764	3.815755365	-30.10915376	-0.270777899	0.428732286
-0.268671338	-136.6870761	14.72819133	-40.84932155	-0.165609228	0.403635793
1.208798407	-80.30705582	34.22627263	-50.05986688	-0.326918847	0.339444631
-0.374690212	-499.2556997	8.226746049	-22.0070791	0.678914739	0.351314534
0.130233783	-147.8040769	26.31678708	-44.22491446	-0.130671939	0.504860538
-0.075635605	-10.44173692	4.068364613	-9.827298318	-0.398157777	0.53535696
3.328636669	-353.6168668	25.30912012	-24.39270584	-0.304941344	1.086757044
-0.839515834	-456.9397227	22.40475001	-10.25335829	-0.105133657	0.413841414
0.175766523	-600.0764311	52.30961984	-4.155649022	-0.37347363	0.36851727
-0.006334262	-241.3374395	12.8550762	-7.880132863	-0.132675359	0.633294752
-0.427178114	-631.6002911	23.1620418	-21.35067617	-0.821050848	0.350495671
0.164024503	-247.4689956	19.22311932	-24.05504507	-0.25404098	0.484877422
0.813918004	-1059.257875	48.06794377	-38.29167922	-0.209234264	0.39614179
-0.738975127	-35.81821263	24.53112581	-51.71110811	-0.669323557	0.794965735
-0.625597062	-15.30658559	18.66553212	-15.92394879	-0.323022957	0.325576657
2.622099384	-58.7748295	31.46957023	-48.34025985	-0.203521933	1.409181996
0.721313492	-165.6707037	6.505058089	-8.280707945	-0.142610876	0.244010567
0.906670252	-197.6825057	6.721216021	-65.55494368	-20.6780884	0.549009872
0.267280383	-39.60386502	80.07217215	-24.52741323	-0.253117312	1.679766317
0.996967782	-72.52039423	42.84764493	-49.79923855	-0.137566354	1.04653772
-0.622021949	-437.0088359	70.40974896	-13.12520842	-0.295545609	-1487.456476
-0.509757735	-84.05662788	20.89778064	-5.283613179	-0.175998216	0.556865614
0.273315917	-392.9467216	15.01140093	-13.92135677	-0.154399958	0.456800642
-0.263971968	-1217.853041	35.74813711	-51.71386103	-0.172309663	0.737340528
0.628026734	-144.9364456	84.5329671	-5.629094879	-0.143682846	0.546156834
0.251492129	-121.1205389	15.1565054	-36.41917803	-0.215895337	1.433247185
-0.592289843	-16.69771429	0.162962067	-44.02960273	-0.26603029	0.331434535
1.663096041	-291.0888118	109.357085	-63.264056	0.341361373	0.545281164
-0.867725599	-151.1493996	1.762957383	-18.70514055	-0.211811591	0.437559831
1.812019785	-252.1867031	36.19481262	-42.79282488	-0.158960927	0.242590428
-0.167669017	-103.0428984	0.189244918	-5.730839675	-0.151373032	0.336019128
8.582438214	-135.1116411	65.50432403	-62.90811021	-0.299925174	1.230390083
-0.893233184	-552.5051505	34.02546481	-44.10001013	-0.096725749	0.3200287
-0.533359565	-7.806657915	37.34062605	-29.34799423	-0.17066963	3.021502961
0.576625571	-331.2267186	29.78121285	-10.67150921	-0.185909973	0.205367167
2.666468493	-692.4552056	28.46306471	-6.160592128	-0.113419831	0.28776082
0.723559158	-378.855547	31.23343261	-14.21009501	-0.35154311	2.270424959
-0.530245705	-880.600294	25.94060691	-16.37607136	-0.274048876	0.862599457
1.809172974	-57.88818997	26.30766701	-19.50790919	-0.082018593	0.281521233
-0.071048311	-309.84009	12.68038817	-65.78018109	-0.198673356	1.190688689
-0.438006814	-304.3565358	34.97568286	-15.3327261	-0.101002906	0.227300391
-0.390444398	-183.2956791	15.47498252	-9.824654141	-1.460962928	0.300696848
-0.61427079	-31.8685823	22.58533858	-55.39795936	-0.225812664	0.352614181
-0.487564844	-255.4819179	24.75216664	-38.63384126	-0.162991966	0.646166704
-0.479697255	-1481.816707	41.44294255	-1.789520182	-0.169488204	0.272315944
-0.452946974	-99.45559826	61.1449569	-34.34977489	-0.504263238	0.4583653
0.637369744	-587.8218054	15.05370476	-18.88201606	-0.197715288	0.32443298
1.43178204	-11.93282797	42.97713165	-13.46319671	-0.565694677	0.701429234
-0.646609599	-247.6114304	18.14336306	-26.14346666	-0.140093106	0.355491917
0.497412911	-49.32633225	13.82688729	-4.576003189	-0.121148606	0.973146047
-0.390752686	-702.3069993	7.062464626	-20.84150971	0.597028082	0.683062003
-0.478033468	-73.7212343	36.11374836	-15.08967776	-0.11484906	0.549539206
-0.583238459	-154.8398797	12.87971058	-35.1059246	-0.783167224	0.312250536
0.934491129	-147.3700486	12.87545412	-9.529463112	-0.157126278	0.45816191
-0.537585523	-281.3191858	65.08385095	-27.1901621	-0.143272471	0.646381201
3.334893359	-1639.699322	18.00804649	-16.38906714	-0.227255656	1.047156885
-0.819714771	-883.6920863	9.061209843	-10.18519894	-0.32630067	0.791934566
0.66343897	-138.5845396	19.28402601	-15.80662462	-0.181951732	0.432112505
0.811397053	-53.52363003	5.389188002	-36.78169967	-0.158316623	0.424027691
-0.880326499	-1322.397061	27.37124067	-23.10545574	-0.130720518	0.583093426
0.007933668	-229.5786479	23.47196313	-39.01806127	0.864296054	0.753222955
6.060079331	-220.616507	7.021250184	-57.71447738	-11.00567723	-13.94838299
-0.723530764	-151.0632674	55.61254805	-11.03726589	-0.107628643	0.420502036
0.355725388	-60.31843009	10.64069676	-51.6725725	-0.122851835	0.614456626
-0.456937739	-201.924763	42.84728665	-16.60359247	-0.15858248	0.511636261
0.732309778	-316.6123922	36.74306388	-13.6054685	-0.139947529	0.536943323
-0.334646795	-254.294637	29.68246438	-25.39762407	-0.129006877	-21.89766105
0.118878369	-50.94129723	14.05490861	-50.21113208	0.335259017	0.523049438
-0.347055975	-174.0927795	40.52929641	-38.37533576	-0.12003604	0.262932456
2.93849143	-99.42520432	39.45461586	-70.25239897	-0.282084486	0.259779207
-0.69555042	-187.6258265	24.72627058	-39.69247177	-0.175689787	2.008288499
0.180508709	-103.1966621	26.46161555	-26.52539023	-0.243041326	0.492485477
1.060251574	-99.05980809	52.50915214	-34.21507506	-0.131304334	-12.61155775
0.971306475	-34.47209406	24.95941024	-32.65621578	-0.252871185	0.710122165
-0.613549922	-189.3171733	43.47731138	-14.96271393	-0.152543403	0.267547216
0.741935971	-36.65899581	6.073088365	-16.21099379	-0.261236769	0.353082113
-0.898552235	-193.3694389	41.27167154	-44.61521575	-0.580842072	0.603584004
-0.633319556	-88.47221016	14.7685007	-73.67560339	-0.115874432	0.62316528
2.190649682	-1119.776031	57.29266687	-25.18363607	-0.138452379	0.52133983
4.781132621	-534.4654944	54.19547256	-52.84098878	-0.098301481	1.224172866
0.251583831	-109.6866069	20.83007072	-27.51880708	-0.192475672	0.476132749
0.790780901	-215.9318621	31.18091342	-20.61993619	-0.119402868	0.862973269
5.159766888	-84.74337938	22.44608128	-19.94319103	-0.091522649	1.549448114
-0.551150632	-456.8147939	49.4950776	-4.105073806	-0.240641821	0.850522832
0.79771545	-87.99373531	14.33999599	-5.741805318	-0.96979415	0.328354489
0.11400609	-345.6688052	9.85891116	-27.07139788	-0.233538714	1.056040291
-0.18777435	-21.75670396	77.63450538	-28.39147783	-0.229469571	0.959202457
1.189139113	-213.7250052	18.86296685	-39.51889297	-0.183316662	-3.081674385
2.118382607	-88.23633157	24.26421033	-42.27103227	-0.098649343	0.393390439
-0.401314126	-409.2633372	9.239160964	-4.784120516	-0.248659209	0.479093792
-0.301204907	-151.5194354	24.44141595	-23.61676246	-0.163425023	0.619925063
-0.723203295	-437.5359992	32.34495272	-3.240001805	-0.231645145	0.343971455
4.852438941	-1155.530479	9.705972364	-38.48623611	-0.197575663	0.494935026
1.173321366	-172.0493244	28.04689814	-50.9312005	-0.168288604	0.388333164
-0.178594348	-291.1615273	5.63579725	-56.69393691	-0.111301014	0.633123574
-0.581645281	-193.0029415	16.57147323	-44.76361585	-0.186429598	0.732457638
0.033281224	-50.24728943	17.24969894	-24.14610534	-0.140084923	0.322291327
-0.644181314	-536.6451498	14.77918745	-19.81017425	-0.13630329	0.35292447
0.655867246	-498.5695662	68.06101151	-44.38265771	-0.129126899	0.343195166
-0.358397147	-1129.496919	29.81419737	-11.53552543	-0.305174259	0.413831571
-0.573733116	-88.99462116	17.76875812	-16.22740793	-0.101207982	0.532548423
0.416535949	-279.7622098	13.94082366	-19.65379311	-0.259260138	0.883944575
0.23682648	-140.5977728	24.25133716	-13.00268171	-0.213554405	0.251346719
0.295065168	-48.94466552	33.36193526	-12.37814547	-0.108552283	0.464179924
1.155070384	-111.9962105	71.38114404	-10.81304682	-0.112584064	0.603852701
-0.670056685	-318.5968649	34.84379875	-32.35464689	-0.578026535	0.26522315
0.267775258	-314.9290773	18.50521831	-22.83406616	-0.420029175	0.271267054
3.840884998	-579.6901132	22.68366384	-15.08616823	-1.080190278	0.749689203
-0.485063938	-163.0277667	25.84017204	-19.92622282	-0.180325039	0.50064934
1.017186623	-25.18555236	43.36598333	-80.54510589	-0.181999433	0.583430667
0.735170124	-60.23174462	40.39406264	-15.26805623	-0.164140434	0.338221191
0.306332589	-44.69072378	28.82199165	-2.74000853	-0.150229706	0.592786694
0.281176694	-41.98774098	18.06987226	-30.00737244	-0.313055531	0.440015527
-0.170914495	-108.7464528	14.27014239	-6.719843455	-0.495318196	0.489847393
-0.894482275	-72.85126789	17.11119061	-35.22032076	-0.123756936	0.501223449
2.903094191	-949.8640185	17.65662838	-44.67379274	-0.137870487	0.976771617
0.033566365	-85.35545821	57.16417331	-30.86941888	-2.116400378	0.466407015
-0.83257308	-100.8438152	6.594988005	-48.3594713	-0.212108977	0.407063493
-0.288492086	-205.2570446	56.13483688	-10.17673516	-0.43249667	0.490737349
0.816907279	-450.2825559	19.03390202	-6.368141641	0.824910168	0.613863611
0.128118199	-74.11118761	45.00704388	-49.30442543	-0.183474106	0.389840973
0.320487214	-45.99400739	15.48348026	-14.28686623	-0.209979711	0.471337353
3.129998885	-225.0925262	14.8162609	-72.93897784	-0.212409282	0.352995832
1.428508083	-118.2170094	52.50618482	-4.583860556	-0.17703948	1.024390679
-0.053415653	-83.59732106	8.836887702	-5.510848153	-0.130763474	0.25334599
-0.908285744	-157.5647555	2.459925149	-0.520990005	-0.178037554	1.046193723
-0.42484738	-188.9613705	14.88602981	-13.19535515	-0.317390545	0.662837643
0.864085827	-334.1091738	16.54261255	-16.5546517	-0.357704678	0.36354471
-0.778178087	-199.4642827	30.48753613	-19.50129159	-0.217174525	0.418462986
-0.261026899	-92.53208379	20.03069874	-46.07536218	-0.168632615	1.947063911
-0.565814647	-11.88270884	0.002060092	-23.95554118	-0.531643715	0.730471866
-0.800684984	-99.54905534	32.46883624	-22.26283248	-0.224866988	0.366686581
-0.846800584	-277.3676292	5.671531978	-3.356544246	-0.126553415	0.240995795
0.801330318	-120.100224	50.66204447	-23.41867212	-0.213896435	0.269329984
-0.617865852	-193.1571326	4.938577039	-80.66304109	-0.344265129	0.252898342
0.515943565	-90.44706315	46.54408102	-9.46157506	-0.239683742	0.318303542
-0.482350784	-117.7692019	21.33850633	-40.61060406	-0.119847377	0.402274536
1.808077971	-178.6490129	39.93252205	-56.20525203	-0.150372958	0.58075716
-0.232072919	-114.6305096	34.09391923	-13.07465687	-0.114810201	0.374023652
0.175575582	-140.9192097	14.40319777	-20.61106737	-0.18459402	0.721355075
-0.739693004	-357.2946485	9.19164772	-32.19536395	-0.160492383	-316.8704263
-0.376706751	-294.1222348	5.7768515	-49.30270679	-0.300785417	0.311305267
4.695152363	-48.2348305	43.17190204	-10.99688137	-0.146711204	0.673931623
3.197896424	-470.8129486	30.65281154	-16.79484689	-0.287273824	0.366727328
0.597935179	-40.48321456	8.686901255	-62.06979181	-1.35445656	3.640375043
4.693501387	-140.5079245	15.00872823	-25.60792909	-0.185736241	-0.681435583
-0.420552566	-43.7145168	25.49239439	-31.57180994	-0.092271746	0.530044576
-0.395991999	-34.11136767	58.10249499	-79.99289617	-0.135085062	1.808880703
0.793498869	-222.4545366	8.323555863	-12.14769216	-0.117705771	0.613212799
1.173987922	-647.4949057	17.09885645	-11.31088209	-0.1645666	0.427430554
1.522732091	-162.2337001	13.84276346	-35.95476734	-0.31502726	0.683138978
0.19518515	-45.5166799	3.253599967	-8.223990635	-0.227620499	0.492556078
-0.752888821	-77.81837833	30.97952067	-17.51424805	-0.239219817	0.78427871
-0.259550898	-525.1881508	14.92679082	-101.6213938	-0.278249205	1.107713531
-0.846785508	-245.8275946	13.28735007	-22.86317213	-0.140597503	0.567181921
8.190980323	-380.437262	6.50263323	-32.47721774	-0.71027293	0.33190691
0.466024988	-256.2740839	97.45461213	-7.684809968	-0.131594559	1.113038931
-0.307092428	-191.2583918	1.455394183	-25.38409383	-0.131709661	0.347815579
-0.321822785	-26.69251991	6.837237633	-34.2667491	-0.712183287	0.68651203
-0.782261681	-1672.284521	63.13018474	-3.914566282	-0.144540503	1.481904264
3.457350926	-58.17065599	34.47601114	-32.05236078	-0.081362464	0.379515715
-0.798845346	-182.0538972	19.38893225	-59.25035501	-0.300448851	0.366273125
-0.471698964	-1146.496325	5.435635119	-17.01934813	-0.132719061	0.315803947
-0.167305899	-188.0440213	18.54163009	-10.65454613	-0.376875739	0.385692451
2.276818183	-97.7347232	47.90787522	-64.24718543	-0.120017269	0.51097175
-0.736253981	-141.7398404	28.49392738	-14.10017011	-0.173928949	0.284008876
0.758146512	-201.1636866	58.30705872	-12.54368309	-0.100444505	0.63994391
-0.401844219	-274.7954644	5.069660352	-49.61002145	-1.604910218	0.522250635
5.334338987	-293.2497919	12.14513705	-40.23360292	-0.206351229	0.598910469
-0.61549927	-133.3745545	16.01919836	-33.27389134	-0.292463981	0.364223029
1.244191808	-40.77451875	23.48033994	-5.350296906	-0.226849684	0.615429676
-0.394440202	-65.52943178	52.31245667	-0.731488098	-0.3214128	0.377103349
-0.899209417	-595.5010624	27.13282763	-15.44508187	-0.400245069	1.769110593
0.079852108	-291.3687982	24.93793298	-0.28575391	-0.148452374	0.819106567
0.448701455	-273.8169874	26.07074662	-32.52950855	-0.575619788	0.436033475
-0.887238467	-108.374827	30.96705176	-71.65496532	-0.105796676	0.455808451
-0.311800244	-79.70909129	19.10366656	-83.23421107	-0.693779455	0.768699599
-0.380486809	-147.2148912	8.101191642	-22.4964188	-0.188564063	0.294850536
-0.291135158	-563.7746977	26.54067881	-9.30873098	-0.15153885	0.354728344
0.076294623	-35.58245369	12.27221185	-12.83316019	-0.147924486	0.47934171
-0.700277868	-52.6798778	25.24928733	-2.545554196	-0.244214557	0.435705925
-0.519752187	-220.2979353	11.27870865	-7.782277612	-0.190894122	0.577205359
0.306028654	-142.948056	25.24086252	-79.53716867	-0.126842507	0.310817981
0.319864033	-68.11566029	99.0471159	-0.950511421	-1.585785655	0.421835255
-0.480094734	-52.42078138	98.45044204	-14.10631276	-0.376678924	-1387.073876
4.592811799	-251.8006104	14.6152419	-12.30683507	-0.167751264	0.492183162
-0.381455302	-185.4124921	14.85722971	-54.73236226	-0.272802611	0.51271031
-0.217655138	-241.0266727	45.29202847	-31.48542241	-0.10976934	1.017515797
-0.297300487	-277.7275658	31.1606368	-16.54377077	-0.14245498	0.613183611
-0.140122271	-123.8995531	19.53762503	-17.58931611	-0.191699406	0.269108947
-0.317599241	-173.0542075	75.17240522	-39.08497253	-2.097631984	0.220490292
0.265910987	-299.9987888	12.08407881	-33.93502634	-0.196916265	0.323660375
-0.676243029	-383.3166425	16.9408784	-25.54426425	-0.246867718	0.642884876
-0.418185847	-57.19931073	20.37136786	-12.38046661	-0.213085111	0.334172681
-0.579592167	-417.379156	0.634659041	-34.35045519	-0.687133006	0.370257187
-0.870995143	-267.6189815	11.14498	-55.563688	-0.1539415	0.266126249
0.739973612	-492.0390994	28.16924322	-43.83354045	-0.531030592	0.740568592
1.082438758	-97.66861353	22.13318204	-61.42435798	-0.23141002	0.346386091
-0.61856047	-73.35627735	50.4796614	-51.9119458	-0.162753066	0.216490428
-0.192807825	-279.8746278	18.4843696	-11.50390186	-0.377436451	-9.828582454
0.408478584	-93.31895423	5.882719691	-6.472133967	-0.148170665	0.347483968
-0.189290853	-43.15473367	20.63231519	-6.996628406	-0.951955931	0.301020506
-0.234163806	-88.06050977	31.93118549	-30.30399176	0.291602657	0.401800888
1.583721406	-164.0607449	15.84153897	-35.28578915	-0.156374514	0.38846801
0.024970649	-69.94063891	33.61224894	-31.40236261	-0.132950092	0.802866728
-0.311770942	-406.5063903	17.09871737	-45.84671662	-0.241402234	0.790825687
-0.608131477	-131.082715	49.4583911	-60.21505213	-0.153553722	1.025778812
0.523821863	-52.57081074	36.01728297	-10.1710516	-0.652634833	3.562044667
-0.735636979	-138.7884305	8.25174541	-5.067369215	-0.216517975	0.41104214
-0.214516767	-137.1822895	49.52046474	-6.452770479	1.212775187	0.473752421
-0.79788751	-79.77425959	16.29753135	-5.167916084	-0.117047464	0.507482083
-0.558589906	-46.40807772	38.60407422	-26.61277154	-0.094520347	0.463592544
2.300282255	-878.912075	31.87586602	-11.06564783	-0.121624365	0.630444728
0.147173844	-53.41372675	38.16966167	-64.8445953	-0.20333638	0.265250539
1.383829505	-456.452908	60.37368508	-4.833634995	-0.204081259	0.424201306
-0.930762291	-87.29556719	37.83071205	-10.10748055	-2.213382805	0.50523893
0.259303554	-1625.286147	69.42058404	-0.306049863	-0.135663931	1.063496417
-0.549838782	-99.48404761	50.28828429	-24.85641744	-0.228948345	0.982227847
1.415479973	-376.7102983	33.54174481	-5.107542268	-0.330057924	0.799753091
-0.160066186	-81.50881613	35.17037447	-32.9863746	-1.309033103	0.404878598
0.922318508	-2830.45644	30.77852485	-62.3038036	-0.24386006	0.342901779
-0.838588398	-93.58588468	0.076714259	-54.80493378	-0.407694567	0.697327821
0.872128773	-294.1868099	18.77190882	-21.76523303	-0.26254241	0.862556272
-0.635623189	-202.3394762	31.99790331	-46.93051801	-0.742280265	0.787706595
2.961942664	-95.39724175	46.94664372	-16.85760952	-0.099376231	1.09185363
-0.245334022	-37.4338703	21.10797933	-30.97206008	-0.20193892	0.474016938
2.004969447	-71.48555052	40.00046801	-39.24029768	-0.121582983	0.310129625
-0.855936342	-89.99821338	35.96628013	-4.817899709	0.356493655	-1.649056472
-0.103240831	-891.9696402	24.25933684	-41.5896004	-0.274694597	0.520572044
-0.655570744	-118.4404633	52.04440711	-10.12216118	-0.33629801	0.302022515
2.189119017	-298.1072845	32.33649193	-12.93107755	-0.751189812	0.825412651
-0.131219607	-504.1067131	25.98056183	-13.5667626	-0.103736297	0.528500585
0.014248269	-78.11720618	8.54140642	-11.19557989	-1.325988698	0.357842639
-0.174133445	-80.93506222	2.606612415	-6.330111313	-0.167921297	0.422747529
-0.674402135	-153.4416165	18.03272124	-44.84392436	-0.132638153	0.429137411
0.177673142	-167.1393748	54.11909662	-0.127287097	-0.180682492	-3.486417916
-0.460091055	-108.8723306	30.0624871	-30.67943797	-0.421188553	0.629363271
-0.785566075	-9.295105744	54.45980867	-40.52254487	-0.127820072	0.55203385
0.082429552	-41.00238266	55.11241259	-32.30951101	-0.181430111	0.326748638
0.823269543	-132.5969564	37.02969526	-5.32776408	-0.552636932	0.431277146
-0.353267982	-395.698761	28.36143599	-13.56801635	-1.196382822	0.362588586
0.189490604	-76.06906059	42.34005157	-19.64241583	-0.088808745	0.350306448
-0.779517801	-86.21167978	10.62956834	-11.16359243	-0.337326086	1.816447959
-0.399289366	-80.4151001	17.65858379	-25.281462	1.764555495	0.39342273
3.890322538	-42.78187885	46.59665574	-11.50406565	-0.151520246	0.398760848
-0.606463814	-193.994967	12.35356546	-50.00479287	-0.168614423	1.408132126
1.260111577	-178.1432887	72.81737713	-22.73006665	-1.065533515	-11.45553563
-0.698226025	-115.1013074	81.25277144	-64.44739065	1.206462915	0.445596559
-0.883065837	-147.1937297	63.62935542	-7.765162434	-0.215003252	0.406999977
0.168417591	-259.9406195	29.69886611	-26.30128865	-0.118790397	0.764396416
1.846788307	-123.5271395	38.25312064	-7.431198481	-0.144751902	0.33061938
1.960106897	-225.2175542	8.335301731	-9.987213248	-0.283995083	1.582209922
0.090301958	-55.88934179	16.24752577	-101.9233382	-0.400410773	0.254009653
-0.090895136	-36.99618835	31.28384648	-18.8209429	-0.172022286	0.382358483
0.323300952	-32.57871986	27.88306438	-22.93003515	-0.182746533	0.286516057
3.703091196	-469.394388	2.110477059	-36.3000582	-0.145156099	0.355079705
-0.152481125	-595.1591612	18.70407055	-0.002988888	-0.262287779	0.426427287
0.037336501	-117.962744	46.17392146	-13.4463492	-0.129902822	0.41796327
1.809986433	-221.9981869	12.38903288	-28.46931826	-0.398793185	0.304328437
9.82241913	-131.122138	54.54904479	-35.57543759	-0.249478223	0.321023068
-0.693521144	-45.03484248	68.47227314	-34.52324831	-0.138457295	0.444064353
0.076924243	-348.3303287	52.07742829	-59.56410928	-0.125471855	0.246818183
-0.696448819	-65.61483739	11.31161026	-55.86121176	1.226220362	1.056221785
2.111564392	-83.02565399	48.20038011	-44.61924821	-0.187914426	1.435454597
-0.66053447	-193.7689609	20.75837747	-28.07940706	-0.146491448	0.22426731
0.945788527	-168.5470818	51.08899173	-45.54797832	-1.544337005	0.828784517
1.371148315	-100.2419378	10.33066826	-60.86521633	-0.155234263	0.278446867
0.042435687	-710.3393378	14.03438606	-15.37783263	-0.397538886	0.354419121
-0.692630853	-21.8250478	94.81595645	-69.71078675	-0.124057796	0.63664864
0.171704072	-54.40966362	9.457769863	-39.72991778	-0.151161386	0.496451354
-0.524993908	-28.08022054	30.46805407	-63.22681712	-0.136852132	0.625954346
-0.707635095	-55.92744067	14.76877188	-48.63214948	-0.186492081	0.476497775
-0.606156085	-177.524803	20.79805172	-40.96261215	-0.131735899	0.664845191
-0.302336214	-210.5333346	24.00163942	-25.13946735	-0.109390716	1.080153039
1.392141975	-20.2747176	16.27226598	-25.89728352	-0.091753692	0.372061313
2.947115985	-409.9998152	35.06254524	-29.55848802	-0.203466465	0.586147606
-0.325734458	-72.57765927	9.74147603	-36.23476659	0.57235963	0.551301935
-0.590581465	-254.0361475	21.02789686	-42.58583547	-0.196287111	0.605662882
-0.652027867	-356.3156478	22.70163619	-64.29569191	-0.178041005	0.426122615
-0.384758254	-205.8989552	7.217854495	-39.15820486	-0.220557554	0.980238778
-0.560609892	-47.04373643	16.97569042	-17.49616918	-0.149145415	0.428912372
-0.302679018	-223.9702197	15.35048663	-6.483584919	-0.124501467	0.675084358
1.659429063	-106.4254838	14.67399072	-42.46108644	-0.290187088	0.563953724
1.525119732	-204.7407847	43.67919641	-27.59187199	-0.242853194	0.663857815
3.364830655	-106.687966	22.72925582	-34.61352852	-0.161458901	0.485754171
-0.810655366	-431.8177225	10.89542105	-1.610628518	-0.298567285	0.409801369
-0.607473355	-76.00731255	24.2950849	-1.796174269	-0.189616518	0.87930396
-0.411847527	-137.9985039	3.382090225	-24.84320325	1.129786741	0.699785115
-0.283711425	-295.9731311	8.042131923	-7.8132661	-0.609644267	0.534486376
0.17078133	-83.93853127	35.28977597	-118.7130342	-0.983541831	2.484257995
-0.88153075	-23.85496401	19.20779126	-30.97380003	-0.409982431	0.531990632
-0.677010061	-51.66711364	17.77672626	-30.5872327	-0.342455619	0.273815704
0.247210827	-355.9076002	10.09098263	-18.2497526	-0.162683221	0.610504658
-0.421609975	-146.1462514	34.15732479	-28.77485935	-0.125844115	0.509996633
6.81355206	-92.81079172	66.28458659	-17.75807603	-0.354880568	1.111929952
-0.429567236	-45.51774304	13.29044917	-42.49365261	-0.497640425	0.599861442
1.259702525	-158.9858615	27.23862048	-0.435326537	-0.533352271	0.397224789
3.809981837	-59.91495665	21.54927811	-6.54918435	-0.266224108	0.358940213
-0.550875775	-93.5776738	13.8484791	-41.41235538	-0.233485959	0.463220966
0.828615694	-351.7096454	43.38867438	-30.40258778	-0.155018268	0.566310302
1.019286386	-440.5211108	0.123805151	-6.362508413	-0.247768506	1.213897115
-0.942162906	-71.3433426	42.28620423	-10.70485061	0.809410002	0.503357017
0.118795537	-61.90615475	0.477710338	-27.47184661	-0.211608989	0.432970583
-0.251212229	-144.0759292	69.82167607	-24.81530692	-0.116801138	0.616761606
-0.749699542	-161.5796359	2.565726884	-15.77562112	-0.116620744	0.339314642
-0.358384422	-49.65418727	51.38073567	-22.93058367	-0.379778995	0.448348185
1.653215174	-154.3226653	28.47626033	-44.5586508	-2.803709214	0.955582052
-0.144635755	-134.1704725	18.53260621	-46.85805577	-0.080813426	0.611651043
2.088495335	-756.7740948	37.48942617	-34.48948605	-0.221595149	0.730829419
-0.746735287	-219.0111496	2.916467588	-10.700208	-0.212420379	1.365110029
1.764741506	-128.6400047	18.34231011	-30.26308514	-0.159700464	1.153184248
12.02284166	-601.2648346	36.49240539	-5.84910699	-6.333859101	0.606501147
0.709842097	-301.2239571	16.76225101	-14.46061113	-0.355196549	0.795703157
0.094599126	-267.4526609	8.000764126	-23.7698976	-2.640802408	0.465393306
-0.302854352	-588.0051866	97.62272998	-38.8663928	-0.342381781	11.04769007
-0.384616488	-107.0946354	83.48090058	-19.05810984	-0.186687386	1.575564828
2.626706018	-51.03368328	31.29284175	-69.22802386	-1.103909176	0.296587595
-0.529451863	-187.4996047	28.06218569	-6.004449431	-0.147711621	0.609094913
0.448371647	-2065.384862	55.97191855	-18.67458952	-0.170414883	0.442810469
-0.325698092	-864.7821134	23.26974849	-6.835378829	-0.437186197	0.35718018
